id,SalePrice
2735,132339.98244125384
2736,135602.36048306662
2737,121699.26423153993
2738,138676.00149331684
2739,158559.81946230028
2740,136080.34514322173
2741,146018.94773307216
2742,153977.70149098782
2743,154972.77320600775
2744,162868.30210607446
2745,140297.73812167748
2746,137813.12508372217
2747,154009.12336718792
2748,127924.14668340783
2749,128329.69138069752
2750,128029.80105559084
2751,135100.06055028303
2752,203780.40296168937
2753,145385.7615583244
2754,204566.15074290565
2755,136178.48787033037
2756,95391.13035907413
2757,72273.83150333256
2758,86999.85854142779
2759,163517.73068698362
2760,121316.09237865786
2761,141391.38807715272
2762,143518.9853004236
2763,185885.44649420114
2764,153282.46818858208
2765,290651.68982485344
2766,127420.81793724
2767,87236.2768358431
2768,131643.29797989063
2769,133129.15771328023
2770,142949.68783464126
2771,105986.31237487552
2772,110979.86415629744
2773,164707.71003638668
2774,140270.55528303445
2775,117268.42347406798
2776,143286.74358470307
2777,146183.59659859064
2778,105541.93703871174
2779,123155.06896444906
2780,98056.92346317474
2781,97315.48838739945
2782,95688.58268045344
2783,98173.26550871415
2784,122034.72079175765
2785,137170.9528550541
2786,69177.56169275579
2787,126355.32160505769
2788,74414.0774847487
2789,174828.96373094103
2790,93835.46966790747
2791,111125.21414572497
2792,53761.6013125061
2793,154729.97980786813
2794,100951.1032942968
2795,120169.64593330873
2796,99712.7755429807
2797,194287.4353716586
2798,108244.57160195417
2799,117367.94332854127
2800,69344.47187251129
2801,112981.64520730743
2802,128925.26672313706
2803,168760.9123232807
2804,129491.29986576199
2805,99745.94944775348
2806,84295.18488313982
2807,160525.5632953408
2808,146466.15310384342
2809,131240.7993948178
2810,124797.84369832152
2811,159501.80949090765
2812,168213.68285766954
2813,156275.54243881733
2814,161846.75348810953
2815,98486.18488617866
2816,237718.04951447723
2817,155566.38754070102
2818,130594.23738808339
2819,166914.22863723067
2820,135385.34993089928
2821,105184.36016062686
2822,196333.02874752105
2823,307169.42518934456
2824,166326.8358008744
2825,150553.52747013426
2826,129728.44023131725
2827,138404.6021472945
2828,211002.26710010535
2829,213352.1006073163
2830,228112.32522838403
2831,176886.0276475497
2832,237958.0675532233
2833,304203.51295200596
2834,219983.2993029111
2835,226320.70342514804
2836,191748.30471415006
2837,156797.66128510726
2838,151162.66750279441
2839,172936.04779898212
2840,204634.83458082945
2841,205790.1792937849
2842,230490.37570375673
2843,148664.19929093285
2844,171814.72236866166
2845,127204.79884086439
2846,208915.0813333201
2847,208489.02095376133
2848,217745.31033078497
2849,196811.32494623706
2850,282097.1673435393
2851,215650.43315677025
2852,241049.12960556272
2853,234064.96313023154
2854,137657.00451403603
2855,199296.48671152687
2856,200251.66938932752
2857,190550.13533156444
2858,205446.67594134077
2859,106826.64334348199
2860,122183.01152685045
2861,124952.9396170707
2862,185825.87392874062
2863,127326.28409875493
2864,240752.21649257414
2865,142878.81508191023
2866,142525.2626358871
2867,97882.62971555197
2868,93905.16149247163
2869,98928.66211918429
2870,120390.72275542912
2871,84888.91837016537
2872,51030.53204432581
2873,97338.60559278283
2874,138837.57801781088
2875,113098.10549544169
2876,164500.86086198202
2877,146485.8221463308
2878,164059.14955737715
2879,133943.29046931097
2880,103696.06769722949
2881,144974.05141030758
2882,176428.9042227327
2883,193944.34690840513
2884,203466.19715744248
2885,186895.12184336694
2886,229082.46888613803
2887,100379.68401551849
2888,142568.42862805165
2889,58777.32235094749
2890,81209.6234209288
2891,136254.9879643781
2892,43176.51563594653
2893,71641.5513640539
2894,55114.14901298751
2895,323044.1096903576
2896,278984.08593968576
2897,207862.69089073717
2898,150512.81802887135
2899,215656.4301018578
2900,158554.32463850523
2901,212379.5731626641
2902,183428.49352866993
2903,332198.34298012976
2904,347781.76376183657
2905,85715.75768295782
2906,196983.94719233306
2907,114498.92492757323
2908,130027.78283505968
2909,154385.55389302596
2910,78097.47663556263
2911,83366.91056021594
2912,148245.26889583084
2913,84248.74213283428
2914,80139.6255259469
2915,87496.3202315567
2916,85034.55958214635
2917,165128.54225094116
2918,119034.14941216528
2919,227808.8722615505
